p_measure,count,mean_response,min_response,max_response
0.26000000000000001,11,0.29090909090909084,0.19999999999999996,0.59999999999999998
0.27000000000000002,20,0.28999999999999992,0.19999999999999996,0.39999999999999991
0.28000000000000003,50,0.32799999999999996,0.19999999999999996,0.59999999999999998
0.29999999999999999,118,0.30508474576271183,0.19999999999999996,0.59999999999999998
0.34000000000000002,259,0.28185328185328179,0.19999999999999996,0.59999999999999998
